gene Statistic Pvalue BHPvalue BonferPvalue
BC37295_3 -2.93561097341253 0.00423547469278826 0.00664940038576981 1
EPM2AIP1 6.24844812743337 1.40146008337314e-08 3.85034082745361e-08 0.000249656099252092
PZP 7.94306106455708 8.47445938877354e-12 3.13658881262439e-11 1.50964019551612e-07
RPS9 3.83434561417344 0.000286734070348447 0.000518777242452492 1
C18orf51 2.83269178340349 0.00560361596613414 0.00865991279784103 1
SIVA1 -4.50176597947114 2.2813138987462e-05 4.62599041460044e-05 0.406393257922649
HEATR2 -11.1594036155996 6.11427588303792e-18 4.24472761420256e-17 1.08919710580438e-13
CD3E -0.0518572073788076 0.958796622543431 0.965026444092247 1
C20orf142 -7.84399762097127 1.8489682157319e-11 6.62460172869026e-11 3.2937519795048e-07
PGLYRP3 -5.48719355037876 5.12228079739241e-07 1.21680637584676e-06 0.00912483101247485
CCDC139 -3.31292368419395 0.00136173579211336 0.00226540543525471 1
GPS2 -0.0367306098910811 0.97079988046889 0.975179264163348 1
NOL14 -6.39506277981754 1.32350941166397e-08 3.64461225218456e-08 0.000235769966593819
LRTM2 -13.074397855463 7.91049663214768e-29 1.71641397082922e-27 1.40917587005079e-24
TRIM36 -2.3328487073993 0.0219129436352335 0.0313212852377478 1
TP53RK -12.2270389045453 1.37854406578502e-20 1.2359025660742e-19 2.45573839878943e-16
FBXL13 6.28078508160289 3.49206810535368e-09 1.01862946174505e-08 6.22077012287704e-05
RUFY2 1.35178876449768 0.1804864181187 0.220172913262105 1
C11orf70 8.7760398609597 1.83387431953485e-15 9.80745635790866e-15 3.26686371281938e-11
HSPB9 -2.94969948431946 0.00420124677070455 0.00660031836787466 1
GJA5 0.546308981502279 0.586512701619501 0.633911980745649 1
HGF 5.31141090432616 8.80073920799826e-07 2.05016827842658e-06 0.0156776368251281
EPHB4 -3.246188675136 0.00173722445871587 0.00285435496288181 1
SOX18 -1.70276435171656 0.0931539488789517 0.120162523195485 1
IFRG15 -8.80167496385484 3.40114380745806e-13 1.4408555478254e-12 6.05879757860579e-09
SERPINA10 1.7424836947614 0.0858989298599202 0.11152274152938 1
WDR23 -11.6644857114665 3.27802249583437e-19 2.58841723141815e-18 5.83946927407935e-15
REEP2 5.05490678230617 2.12104863163499e-06 4.74976245429864e-06 0.0377843603239457
CDK3 -0.618406289271757 0.538270517881327 0.587800896321577 1
HSPA12A 6.08191548345254 1.88978147787278e-08 5.12944800347793e-08 0.000336645672468257
ARL8B -7.20176006130202 1.32817989837956e-10 4.39290692716922e-10 2.36601967097334e-06
SATB1 14.1560063528047 8.61657033534581e-30 2.07988596143429e-28 1.5349558395385e-25
PPM1D 4.03610151453236 0.000112628769932281 0.000212246790180223 1
VPS45 -6.86462295482487 9.02324544783383e-10 2.77904727537538e-09 1.60740094407712e-05
TP53BP2 -9.51095115813586 2.31960830735231e-17 1.50478887061814e-16 4.13215023871741e-13
GJE1 4.64527876889417 1.19213802097869e-05 2.48092835347131e-05 0.212367467057144
CACNA1G 5.07006149451943 3.13378087796242e-06 6.91847472549542e-06 0.0558251725600225
VGLL4 -5.72931383889857 1.84518583862209e-07 4.5710110595486e-07 0.0032870140529214
GNPTG -5.43793209683115 4.97961771280365e-07 1.18465424593862e-06 0.00887069099358842
ROS1 -0.899117878299819 0.3714386733296 0.4229721472677 1
C21orf128 -1.31349437489411 0.193032456675052 0.234226563804195 1
BMP8B -10.7931259144364 1.07251459496164e-16 6.51185241807999e-16 1.91057749946467e-12
SLC5A4 3.45694085748528 0.000873747325228978 0.00149189445525055 1
SLC6A3 0.258276187161241 0.796967571206332 0.826085344008838 1
C16orf53 -17.3687160986272 8.19337046486579e-30 1.98851091908882e-28 1.45956701461119e-25
TMEM81 -4.03734927705495 0.000127585017759699 0.000238839796802361 1
APC2 -5.77864146053222 1.62963768387562e-07 4.05565321326631e-07 0.00290303657005602
SYAP1 -12.6733036712569 6.11477333846035e-23 6.99605473675868e-22 1.08928572251333e-18
C6orf54 0.398919512349459 0.690898699452843 0.730555554820024 1
ZBED5 4.97332966388789 3.96101855588462e-06 8.65998828602462e-06 0.0705615845545286
PVR -4.93292228563033 3.36978253222273e-06 7.42385679310112e-06 0.0600293060290157
LTA4H 5.82587439224506 7.53545896048886e-08 1.9339672370285e-07 0.00134236665922149
CCDC24 -9.03399217090317 1.21940760475972e-13 5.37420264007659e-13 2.17225270711896e-09
MAGEA4 -7.37866505561834 2.75560944713661e-12 1.06768109259601e-11 4.90884266912916e-08
IFIT3 -5.09007910952314 2.24389344490017e-06 5.0122530191162e-06 0.0399727178274517
MYADM 6.58933124045223 4.80536595482375e-09 1.38180450555658e-08 8.56027891192303e-05
C21orf82 5.15831497350534 2.4633714190966e-06 5.48531230747336e-06 0.0438824984597869
PDE3B 9.23120796319564 1.93553709766006e-13 8.39942944158739e-13 3.44796578577162e-09
TMPRSS11A -0.269560566488425 0.788174888076371 0.818190206878179 1
PGK1 -11.4897642178977 5.49328520648812e-19 4.25097231400432e-18 9.78573826683793e-15
CCL13 6.74059717151621 2.40672487916963e-09 7.1301175781686e-09 4.28733969975278e-05
DERL3 -3.19911658930206 0.00202165724288272 0.00328863136925511 1
MLXIP 1.16693854357995 0.246658799993411 0.293205649478355 1
PLOD1 -7.2483775163321 1.53370831851606e-10 5.04458640805854e-10 2.7321479986045e-06
MTFR1 -8.71314700617082 4.04144944187313e-14 1.86610628194733e-13 7.19943803575279e-10
NPDC1 -3.6581163427306 0.000380739750610632 0.000678928720458237 1
GPAA1 -6.61673864983291 4.58099199295018e-09 1.3198413611906e-08 8.16057913624146e-05
LTV1 4.65008739553803 1.17408627077003e-05 2.4456469629908e-05 0.209151728274974
RYR3 25.3613449828377 3.26642851310483e-44 4.69259334939109e-42 5.81881575324495e-40
C7orf46 6.78176228111661 5.94763214118136e-10 1.86238563830207e-09 1.05951118963005e-05
VAMP2 4.66335954406465 1.46571980875822e-05 3.0279870895534e-05 0.26110332673219
RNF135 -1.97077348640359 0.0521080079975482 0.0702529368401063 1
SUPV3L1 -0.796639752820806 0.427863625346768 0.479519510659159 1
FIBP -12.0909834440774 1.53588206117189e-19 1.25161038598884e-18 2.7360203037716e-15
ADAMTS18 10.9226267833289 8.8591828564689e-18 6.02356806889836e-17 1.57817483405137e-13
RNF25 -4.77679712717364 9.31605410953322e-06 1.95910976162466e-05 0.165956187907225
SOS1 0.998522760506876 0.321721202679734 0.372152045749141 1
PLAU -11.1085091370371 1.56698233874065e-20 1.39501366228516e-19 2.7914223382326e-16
MATK -1.53248556344057 0.129431901410803 0.162648130060105 1
EHF -1.44418857029137 0.153015054010074 0.189713959641945 1
CTNND2 -1.3720301748082 0.172845137927205 0.211634015192469 1
PTEN 11.0156503839275 6.29400520932676e-18 4.35930827367601e-17 1.12121408798947e-13
ZNF189 9.59178182082331 1.2546804860389e-14 6.11849936443936e-14 2.2350878178297e-10
SLC28A3 5.25889162171334 1.29514686006197e-06 2.95791617501846e-06 0.023071746165144
GUCY1A3 5.71348585913382 1.94058255226591e-07 4.79666124407728e-07 0.0034569537586065
SETD2 -2.21089102920555 0.0300553979839048 0.0420322546463557 1
ROGDI -4.49698176564896 2.90645112392893e-05 5.82467322777253e-05 0.5177552032167
TICAM1 -2.36018814120965 0.0210305592845475 0.0301228900132612 1
RASSF3 -4.77004553225048 8.6115062654458e-06 1.81673818821236e-05 0.153405372612652
PACSIN2 0.585128735719922 0.560202486879534 0.608908617954231 1
SERPINB5 8.36041360694958 1.36332510140405e-12 5.42710019137694e-12 2.42862733564118e-08
PRKCDBP 4.24505235763278 5.75373537414332e-05 0.000111616075307622 1
TFDP3 -6.86608478630061 1.35599746175537e-09 4.11231508064526e-09 2.41557387837102e-05
LGR6 10.1106991860181 4.90882751535024e-16 2.79112203506062e-15 8.74458533584492e-12
RFX5 -9.76897748308527 3.25395835343957e-15 1.69590445020984e-14 5.79660141081725e-11
OR52J3 -0.514286001778511 0.608552808830394 0.654714321566894 1
PTPN18 -2.73830469160448 0.00733917734103454 0.0111935021535265 1
ZBTB34 5.3561639646517 1.22359080047412e-06 2.8023973411733e-06 0.0217970465196459
KCNF1 -8.29121580064029 2.68134892986184e-13 1.14765857367993e-12 4.77655498365588e-09
SYNE2 3.34763065631363 0.00127228920040973 0.00212413868941883 1
SLC22A4 -1.6746474854645 0.0973799061151729 0.125232865112308 1
NETO2 -3.95640191650654 0.000155023236317137 0.000287844895950957 1
VCPIP1 -13.5364012809719 1.1836698215407e-23 1.45319739496389e-22 2.10858942009261e-19
LDHD 8.52788541652426 7.33239248939382e-13 2.99998254033214e-12 1.30619239806062e-08
ESX1 -1.72664885920814 0.0882348364393601 0.11428060028579 1
SQRDL -5.99450091578209 2.58400005480924e-08 6.92617769731745e-08 0.000460313769763718
GALK1 -8.81270934238295 9.89716676461751e-14 4.39780815028427e-13 1.76308128744896e-09
SERPINA6 2.39790222995882 0.0186809280398254 0.026954645399437 1
HD -2.64702932880142 0.00965288261403394 0.0144768859139923 1
ASCL3 -2.51546051199278 0.014025279055364 0.0206194867617607 1
FBXL6 -17.6534233041705 5.19524576053707e-30 1.28182975039068e-28 9.25481079782074e-26
FABP7 9.3606290008803 1.91094774708737e-14 9.12888795028546e-14 3.40416231666145e-10
MAGEC3 3.45602285599461 0.000924234690806641 0.00157132246440442 1
KLC4 -2.30783929118068 0.0232473118574395 0.0331169622893584 1
CD1D -0.372001409673971 0.7107377164845 0.748411646771615 1
PRAM1 -3.36846496386717 0.00119927119970471 0.00200901045246753 1
EIF3B -3.86594480301096 0.000242670045069447 0.000441520190263215 1
DSCR8 -3.07948085440326 0.00269229542510532 0.00432333681120912 1
FLVCR1 -23.4416647829601 7.23071995705797e-40 5.80216420337976e-38 1.28808045315031e-35
KIAA0141 9.16037477188971 5.63490331729856e-15 2.85576579500303e-14 1.00380167694356e-10
PROM2 -4.00091102698962 0.000167457154789796 0.000309930571992251 1
ALOX5 0.0434369039373295 0.96546242933528 0.970529186624834 1
GPR162 2.95612913365294 0.00397364057179461 0.00626484052977689 1
LYRM2 2.04783128906901 0.0437373524886934 0.0596765622881115 1
RNASE6 1.19139477986318 0.236639604799897 0.282237407599448 1
HES5 -1.16734714305419 0.246513802645838 0.293053323541985 1
GJA1 2.80017280794328 0.00543344083603818 0.0084107851106347 1
MRPS14 -5.87621681174556 1.06788867258835e-07 2.69949890925057e-07 0.00190233688134888
HMHB1 -4.31339384347891 5.40016166351025e-05 0.000105049903672758 0.961984798737716
TAF7 7.09034394435088 2.53837959184395e-10 8.19030864863396e-10 4.52186940491081e-06
BTNL9 16.9424532375559 7.85673392936724e-26 1.21916252802916e-24 1.39959858217748e-21
SFXN2 -10.3878696970447 2.12010632188945e-17 1.38241486157169e-16 3.77675740181386e-13
VEPH1 -1.18685926637101 0.23823810556157 0.283991810256545 1
GK2 -0.645162225951393 0.520934245975095 0.571247932151452 1
AMBP -1.58958748484708 0.116401837768718 0.147542933183706 1
KIAA0953 0.368308383605566 0.71370351998028 0.751013911331367 1
XAGE5 4.84290618870223 6.16574823597431e-06 1.32269555726934e-05 0.109836639075646
CCBP2 5.65670502785384 3.23260488413934e-07 7.82838817374365e-07 0.00575856234060583
TGM2 -4.91892810648008 5.22462313649751e-06 1.12882275989771e-05 0.0930714365535666
ZNF202 -2.19145105719538 0.0315399396427785 0.0439290449410833 1
ACTL6A -10.7586608962301 8.91755080214128e-18 6.06094048032601e-17 1.58857249989345e-13
SLC23A2 0.672378419482446 0.502913281079035 0.553325748202207 1
ARHGEF7 2.52838358399961 0.0135029597873764 0.0198860553614685 1
LOC728635 0.932992554562826 0.353341073416352 0.404733660097666 1
CRYM 1.68930738651516 0.0938207450125951 0.120961333983815 1
PKD2 13.984722006143 1.44201672251334e-23 1.75945793800361e-22 2.56880858948527e-19
MANBAL 0.163095455119575 0.870768363705157 0.889850139458678 1
LIN54 -11.9281555176398 1.16329948266328e-19 9.59398934452021e-19 2.07230169841637e-15
ACTL7B 0.162047782196294 0.871731244434044 0.890495736877923 1
OR4D9 -0.398410219277832 0.691331366594391 0.730882905905785 1
KIAA1683 16.967381295634 1.64473935904091e-29 3.84506390314366e-28 2.92993869419547e-25
ZNF704 -3.27826615522813 0.00149218890148923 0.00247066205884646 1
TCP10 -3.00252313419514 0.00360855845494342 0.00571403202812108 1
MAGEB18 0.645989464041792 0.519564683627792 0.569851328293652 1
DEFA4 -0.447419225590327 0.655749450725801 0.698029322690733 1
ZNF197 -4.4008112218487 2.68405608942088e-05 5.39963581896596e-05 0.478137751769436
PTOV1 -7.82258279046315 2.67645732871148e-11 9.42074903253632e-11 4.76784108536663e-07
RNF208 -9.03375533784637 6.55170023309946e-14 2.96373763210853e-13 1.16711987952434e-09
CMIP -6.2464148674855 2.02181515471619e-08 5.47364972129394e-08 0.000360166151661142
TRDN 1.79027969380789 0.0779175624853223 0.101965626742803 1
UCHL1 1.09693127519307 0.276319002085002 0.324671637962023 1
APOL6 5.06816309719114 2.79664049095993e-06 6.19720782509768e-06 0.0498193537059602
PLK1 -22.3225633942986 1.43733892636745e-40 1.26756216011434e-38 2.56047556343097e-36
NPHP1 7.53545397664167 1.54198933510028e-11 5.58312967794234e-11 2.74689980154763e-07
NDUFA11 -5.11735113922702 2.078957693171e-06 4.6578483645011e-06 0.0370345523461483
DAB1 1.15483985784179 0.25258817414313 0.299414354262124 1
RTN4R -10.8136804202943 1.61089331452123e-17 1.06361947757158e-16 2.86964535048812e-13
PUSL1 -18.4516664991417 2.36449710321861e-36 1.25360569633144e-34 4.21211513967364e-32
SYT2 0.282004115610272 0.778871622004948 0.809924643885129 1
ANXA13 1.42016964071458 0.159315108548037 0.196840015513576 1
RFTN1 1.73867832125679 0.0864624057724533 0.112213412241766 1
ATP8B2 0.0178444626476753 0.985798827427661 0.987850611002776 1
VN1R2 -0.774530428711531 0.441220962778258 0.493155094840833 1
OR52E4 0.878320040435335 0.382185488295886 0.433784790602288 1
NPPB 1.25139005698564 0.214792928164799 0.25836064971828 1
ZNF148 3.73495116097573 0.000341979880648493 0.000613682844149516 1
ZNF141 4.5313061352677 2.1524426193361e-05 4.37313102427614e-05 0.383436128208532
IKZF1 -3.2519939396487 0.00160169995104653 0.00264044817027049 1
PSMC2 -5.0175645343319 3.08972385986334e-06 6.82459278854377e-06 0.0550403408396055
GGA3 -1.130886889688 0.261780207873848 0.309281908944471 1
LPGAT1 -5.89303033717638 1.00420667061315e-07 2.54284827722852e-07 0.00178889376303026
SEC16B 2.18808194016341 0.0316414217418884 0.0440600552575628 1
C5orf38 -4.28456235588492 3.29809326485324e-05 6.56816471996597e-05 0.587522334200956
THOC2 -4.28103923674786 4.67365452890364e-05 9.15308726669848e-05 0.832564817778894
SLC16A12 17.0627609607132 4.87630564511194e-28 9.58673633820997e-27 8.6866508762024e-24
ALK 5.53920502263033 3.83457446485511e-07 9.21104497261717e-07 0.00683091095169289
DACT3 3.03298763805381 0.00312075935327115 0.00496900313900361 1
CACHD1 12.2985946491126 9.84934257354658e-19 7.40009230726102e-18 1.75456188605159e-14
GAN -3.93275764854629 0.000140030042240112 0.00026109432410146 1
EXOC6B 0.598392598160628 0.551371729893925 0.600485174318663 1
HIST1H2AE -10.0011023060526 1.03882488141008e-15 5.708089585885e-15 1.85056264374392e-11
VAMP1 -2.72600706341871 0.00778983759801817 0.0118362476092712 1
SRI 3.8871416873386 0.000192636390218317 0.000354653230193168 1
AKAP14 -4.20556950036538 4.79698326032789e-05 9.38533331131039e-05 0.854534597994811
HLA-E -2.50068995898805 0.0142431208035205 0.0209242086420843 1
SLC25A32 -1.93543644604731 0.0565647272709672 0.0758596741402551 1
FLT3LG 1.7001545049805 0.0928145487248519 0.119750733032847 1
ATP1B1 1.21347724466714 0.229069054860268 0.273886579185234 1
WDR1 -7.28604154343982 2.32331926990296e-10 7.52091758568988e-10 4.13876094740514e-06
SWAP70 7.9666281839778 4.74606327074065e-12 1.79275596066527e-11 8.45463711049739e-08
TRIM31 1.54048642352287 0.127562043700854 0.160490871282366 1
ARNT 2.8782683235538 0.00515119255444007 0.00799750254181588 1
ZNF596 6.4861313823829 3.40349096270658e-09 9.93605178788185e-09 6.06297880096551e-05
CDKN1B 0.857932922816224 0.392496936221742 0.444186546080561 1
FOXC1 12.1671605589154 7.87402634043078e-26 1.22078246499942e-24 1.40267905228434e-21
SEMA3A 13.3487124056866 9.44143896626583e-22 9.49152334904399e-21 1.6818979374506e-17
LSM14A 1.38178524283971 0.170016383036402 0.208586215386396 1
STEAP3 0.0546299313333367 0.956535698429883 0.963021531368245 1
ABCA1 6.43789071319647 1.33166718997462e-08 3.66650994160864e-08 0.000237223193222079
PLSCR2 -3.0452603884142 0.00303722569939205 0.00484595957088849 1
EDC3 -5.07121921990995 2.51476458693198e-06 5.59485654447437e-06 0.0447980163516063
THBS3 -3.05463130949277 0.0030456056288933 0.00485720452321664 1
C15orf43 2.54108162172567 0.0134408030331424 0.0198041822477862 1
GMCL1 -4.8491173793477 6.89100494004688e-06 1.47207533279764e-05 0.122756362001995
C9orf71 2.58826674663597 0.0118801244266743 0.0176316368021975 1
MGAT5 -6.23221185094162 2.00026952425926e-08 5.41943746085999e-08 0.000356328013051544
LOC402164 2.09240732490681 0.0405365137840652 0.0555774229623133 1
TSPAN8 12.8041865313913 9.95256284032538e-24 1.23207056593159e-22 1.77294954437556e-19
DYNLT1 -3.47303741337358 0.000880233054159631 0.00150181703158698 1
IGSF1 6.4197381425253 1.05149303723933e-08 2.92448040052793e-08 0.000187312969653814
TMEM143 2.41001977646786 0.0188483773980576 0.0271764463754754 1
FLJ25006 -0.563522625758629 0.57435138674749 0.622846265509209 1
ATP13A3 -8.59595556164727 5.39404090344182e-13 2.23359936434014e-12 9.60894446539127e-09
C3AR1 -0.161255281713781 0.872307536892639 0.890860887588458 1
CADM2 4.49116434842099 2.2769932166174e-05 4.61775468588597e-05 0.405623571608223
EFNA4 -9.05585766802868 6.24903230319063e-14 2.83257662720198e-13 1.11320261449038e-09
HAO1 -1.29537285854565 0.19783866801093 0.239634053984274 1
TWF1 -4.77821872237539 7.23616785527238e-06 1.54174254483701e-05 0.128905094173822
MRPS17 -11.3551472999307 5.70854919964222e-20 4.83327449821418e-19 1.01692095442426e-15
MYH9 0.271766180680288 0.786561069704811 0.816776385643923 1
C9orf9 5.62213647842458 9.34206337402572e-08 2.37403019892859e-07 0.00166419516944894
C17orf79 2.42731733642394 0.0174774439158645 0.0253309890096177 1
FSCN3 1.67862507657238 0.0980395361342526 0.125953865332149 1
BDKRB2 3.48295810134293 0.000822648960501718 0.00140883181910956 1
PCGF6 6.30722795055437 1.05534615411154e-08 2.93473874326302e-08 0.000187999363893429
RAP1GAP -0.554540068848939 0.58080882810572 0.628891834662977 1
TAS2R41 0.277498999984877 0.782201374480168 0.812736994628889 1
DCLK1 10.5585162183227 2.57684548671749e-20 2.25240066243304e-19 4.59039255003854e-16
DEFT1P 0.916082516973204 0.362899776365941 0.414589663065663 1
TAF2 -10.6999947571941 2.06089819975493e-18 1.49482249716752e-17 3.67128405304343e-14
COPZ1 -10.409064746718 2.5955649608385e-18 1.86290871121584e-17 4.62373942123771e-14
KATNA1 6.09362616897445 1.71131937428092e-08 4.66423551613223e-08 0.000304854433334402
STIM1 0.864290555880112 0.389859573828547 0.441510390857071 1
TBX2 1.89427688476163 0.0619219426989389 0.0825656801825522 1
RPS4X 10.2524655359753 6.73490944021402e-16 3.769264114608e-15 1.19975676767973e-11
MARCH8 0.665917973107596 0.506993567300929 0.557367527024114 1
DHX33 -6.00336984173863 5.19562879589428e-08 1.3519563448738e-07 0.000925549313700607
TMEM161B 1.61728781190488 0.109314771386567 0.139283142700957 1
SYPL2 -0.468778437323858 0.640650604571781 0.684616068976708 1
ADCY5 5.61164500205944 2.0144278684856e-07 4.97022410653774e-07 0.00358850180492025
SRPK3 -8.12006724399641 1.08225663224037e-13 4.79108341121518e-13 1.92793196467299e-09
CXorf9 -5.6761234292818 1.54599583138435e-07 3.85719464149591e-07 0.00275403697402808
REC8 1.11926995740398 0.266708120746127 0.314457506318851 1
CLP1 -0.520524023776673 0.604232604565434 0.65081320622339 1
MGC52498 0.450078395434144 0.653924420351446 0.69641953871828 1
DUOX2 -3.54441775706609 0.000655402579769505 0.00113639688106034 1
C6orf150 -11.9043797470535 2.73913813653656e-20 2.39074016483402e-19 4.87950067642623e-16
TSC22D3 8.01308067498508 6.90672576025173e-12 2.57506096050909e-11 1.23036412693124e-07
CASP8 -1.59041988255522 0.116237577188702 0.147367176716215 1
PRKD3 11.2811935706344 9.83420805491121e-22 9.86966660789794e-21 1.75186582290188e-17
CFH 8.72362590982578 5.77278270649544e-13 2.38433459618618e-12 1.0283635113351e-08
TRO 6.06152217634741 2.70475145813071e-08 7.23568741179464e-08 0.000481824424751405
NRIP1 0.634768115197507 0.527136286307367 0.577373696770747 1
ZNF707 -18.3035202876129 1.03331847554257e-35 5.11320425647648e-34 1.84075353233153e-31
TBC1D22B -7.94795296393578 4.96393567524369e-12 1.87306820840481e-11 8.8427550118791e-08
HYI 7.27693852927344 2.14461177493131e-10 6.96265977011599e-10 3.82041141586264e-06
COX7B2 -2.30794787267942 0.0226444227638042 0.0323072038374506 1
GPR52 -0.752571137113751 0.454164035924689 0.506034409304629 1
CASC3 -0.508239278187845 0.611802983788431 0.657774746539412 1
METRN -20.2668753670545 8.01260821041743e-41 7.43419805522792e-39 1.42736602660376e-36
KRT3 -0.0939812413217606 0.925425184851081 0.935933021626954 1
ARF1 -14.4185596469285 4.52392928692732e-24 5.88672580842391e-23 8.05892763173233e-20
C1orf111 -1.52253332771304 0.13272659949936 0.166400988351157 1
MOG -2.13348430778026 0.0349259200382516 0.0483201568469567 1
C6orf50 -1.02793014052062 0.306982611282761 0.357004063023313 1
MGC12966 -6.51716165267123 4.12737506109177e-09 1.19436418678182e-08 7.35250593382887e-05
ATP7A 8.31617955046708 2.76685399041784e-12 1.07140852132802e-11 4.92887369853035e-08
NOTUM -2.71242490407667 0.00845832653210555 0.0127822046863699 1
LOC342897 -6.35824657085376 4.3409991957696e-09 1.2529254645729e-08 7.73305596734396e-05
ITSN2 0.659694499289238 0.511589946230524 0.561865801612241 1
GIP 2.65272027680721 0.0100711056418812 0.0150673281182894 1
LOC89944 -1.57175061552514 0.119653869385778 0.151278497461906 1
UBXD8 -9.87708872159003 3.44575550227681e-15 1.79010465201397e-14 6.1382688517559e-11
GYPE 5.13861949721415 2.57052830424377e-06 5.71107398500855e-06 0.0457913912117986
JAG1 9.1875627486011 1.03055121135281e-14 5.06853652099365e-14 1.8358239279039e-10
RLBP1L2 -0.0746758273091356 0.940693880166851 0.948896986483142 1
HIST1H2AL -19.8653087755725 3.88633492211428e-37 2.2317042831392e-35 6.92311703025438e-33
PAPPA 0.617038032591925 0.539033961234561 0.588559668123351 1
CYP4F8 0.195502594470801 0.845383007918405 0.868091589984925 1
TRH -2.40429535890358 0.018026437273551 0.0260630592964076 1
DCTN3 0.869973722498047 0.386983123151824 0.438530345986688 1
NT5C 0.225625889417568 0.821961298043988 0.847803749832413 1
HTR3C 2.20686947131993 0.0300213947684163 0.0419912944727205 1
VPS41 -2.97897140361161 0.00379357458266786 0.0059931480680778 1
KIAA0174 1.81387392988651 0.0736691640797624 0.0968947496246963 1
ANKS6 6.81951492746316 6.78542805091953e-10 2.11025864698115e-09 1.2087561529908e-05
MPV17L -2.26319235480094 0.0254957347044825 0.0360747432903615 1
MT1M 19.1562469719819 2.32732611507964e-35 1.09679860883674e-33 4.14589874140287e-31
DTX1 9.63782969480839 1.2772843906064e-14 6.22191526777751e-14 2.27535441342624e-10
LOC146325 -1.73240714811222 0.0877936013048424 0.113758744082373 1
ZNF639 1.5118294448367 0.133232950188291 0.166918332840158 1
CACNG4 -8.35637642245078 1.67244178336518e-12 6.59864405954978e-12 2.97928779288673e-08
TNNC1 2.32977507233127 0.0221556301746394 0.0316503926167624 1
MGC27345 6.89842854702146 1.88988295878391e-09 5.65346348073494e-09 3.36663750277765e-05
CASD1 -0.456814822393509 0.648782645552992 0.691687955465977 1
HOXD4 1.75898134225901 0.0822703723500988 0.107147566387239 1
SMC4 -22.6536529681159 2.74925991222968e-46 5.21014000813398e-44 4.89753160764594e-42
TTC35 1.72405837983715 0.0879601530582377 0.113957975751233 1
CTXN1 -11.1544950253076 3.00444297771706e-17 1.92522112248388e-16 5.35211472050518e-13
RGS19 -11.8327460059792 7.50774920196265e-19 5.70576127490455e-18 1.33743044283763e-14
SFRS3 2.90464834129489 0.00487067432322559 0.00758644682993273 1
TRIM43 2.83183799513174 0.00562301126008419 0.00868762554962184 1
HLA-DQB1 -6.77012807429139 1.8913270424874e-09 5.65683343433017e-09 3.36920999348705e-05
NUPL1 -9.32172990983093 5.54775922045086e-15 2.81480440766481e-14 9.88277827531116e-11
NRAS -5.9570921447291 3.93480656498048e-08 1.03705643066374e-07 0.000700946441485623
RPL22L1 -1.44738208821247 0.150622255597422 0.186994554408842 1
ZNF138 -4.75480985663716 8.4275011068724e-06 1.77939439039736e-05 0.150127504717825
FBXW2 -0.728437023229455 0.46833733159607 0.519875450215129 1
SIX3 -1.36208770108265 0.177609282303861 0.216990038746381 1
HDAC9 1.2474271531972 0.215820389748583 0.259403847444927 1
OGG1 -4.27910321230124 4.40982078807078e-05 8.6620958781225e-05 0.785565475186929
APLP1 -12.8591413302126 1.62262588438511e-28 3.38075526367678e-27 2.89054575044364e-24
OR7A5 2.2959356616292 0.0244844123376197 0.0347459030815229 1
DLX4 -14.742440336239 6.8010602998847e-31 1.86966185466275e-29 1.21154088182146e-26
TUBA1B -8.91314623981829 2.95734955867049e-13 1.26034031191761e-12 5.26822250381561e-09
CRY1 2.09522995996391 0.0395029702548746 0.0542438843845168 1
C12orf29 2.90723974683972 0.00482533237102412 0.0075191104668845 1
MGC70863 8.01488815356054 6.51742894995012e-12 2.43552505379508e-11 1.16101479314411e-07
OR1D2 1.35182599849154 0.180862988119694 0.22054167091274 1
C1orf25 -2.62661933406167 0.010304888481746 0.0154041523381575 1
CUZD1 5.85195774552994 6.22285146601367e-08 1.60681078439727e-07 0.00110853876015568
PUNC -2.46125651052319 0.0156366429888606 0.0228358057225417 1
SCAND1 -12.4031338053025 1.09327650456994e-20 9.89615226240286e-20 1.94756276524088e-16
MYT1 -9.0360942637689 2.94273176847654e-15 1.53955429438006e-14 5.24218237236411e-11
MPND -3.5330484474826 0.000752628815299975 0.00129514390608131 1
GOLGA1 -0.747653806858042 0.456625856454171 0.508300506584679 1
ZBTB43 -3.69155206790218 0.000430742430649361 0.000763203268309899 1
VAPA 0.426089235240965 0.671012102395294 0.712402979442741 1
C4orf36 1.99356367335489 0.0494664030350021 0.0669651572053749 1
STAP1 -4.24134790253863 5.28831424794871e-05 0.000102979919122167 0.942060300129584
SLC34A1 4.41769246194673 3.49227940958011e-05 6.93859752423156e-05 0.622114654022601
PIK3R3 -14.0077740476229 2.52405745229647e-24 3.38326256246872e-23 4.49635594552093e-20
TGM5 4.22369433986302 5.98188699410107e-05 0.00011580236352197 1
USPL1 9.26105607282154 8.30705538885242e-16 4.61146415384908e-15 1.47981884697017e-11
FBXO40 3.35507522661732 0.00132030121927306 0.00219955540261201 1
BRF1 -4.30370166356077 5.13827129086456e-05 0.000100255383105653 0.915331647754613
CCL27 6.19840191507917 1.23320107141674e-08 3.4080427995994e-08 0.000219682438862178
hCG_1657980 4.27275479863546 6.57550136422191e-05 0.000126674576946306 1
PFN2 -4.84655604537626 3.63099265044682e-06 7.96484460966132e-06 0.0646825030750596
MYBPH -7.70089010626271 4.21327528143462e-12 1.59930291633233e-11 7.50552858634763e-08
PPP1CC 5.06895631866077 2.25718101138115e-06 5.03814340768624e-06 0.0402094225367439
